price,developer,id,release_date_anio
4.99,"Pyramid,G.rev Ltd.,Chara-Ani,CAVE Interactive CO.,LTD.",496970,2016
5.99,TakeFlight Interactive,536545,2016
14.99,SOFTSTAR ENTERTAINMENT INC.,562470,2016
14.99,SOFTSTAR ENTERTAINMENT INC.,562470,2016
9.99,Arconyx,391290,2016
9.99,Arconyx,391290,2016
9.99,Arconyx,391290,2016
9.99,Arconyx,391290,2016
0.99,Brimo Studio,568450,2016
0.99,Brimo Studio,568450,2016
0.99,Brimo Studio,568450,2016
6.99,"Atom Switch, Inc.",570010,2016
6.99,"Atom Switch, Inc.",570010,2016
0.0,Biodrone Studios,465440,2016
0.0,Biodrone Studios,465440,2016
0.0,Biodrone Studios,465440,2016
4.99,Arc System Works,550331,2016
1.99,Arc System Works,550332,2016
11.99,Arc System Works,550333,2016
1.99,Arc System Works,550335,2016
11.99,Arc System Works,550334,2016
4.99,Quiet River,514920,2016
4.99,Quiet River,514920,2016
4.99,Quiet River,514920,2016
3.99,The Stonebot Studio,535890,2016
3.99,The Stonebot Studio,535890,2016
9.99,Vibrant Core,552550,2016
9.99,Vibrant Core,552550,2016
9.99,Vibrant Core,552550,2016
9.99,Elephant Games,565140,2016
9.99,Elephant Games,565140,2016
19.99,We Are Bots,431830,2016
19.99,We Are Bots,431830,2016
19.99,We Are Bots,431830,2016
12.99,Pewter Games Studios,423590,2016
12.99,Pewter Games Studios,423590,2016
0.0,Pewter Games Studios,554340,2016
0.0,Pewter Games Studios,554340,2016
19.99,different cloth,356460,2016
19.99,different cloth,356460,2016
19.99,different cloth,356460,2016
5.99,DL Softworks,565321,2016
5.99,DL Softworks,565321,2016
5.99,DL Softworks,565321,2016
5.99,DL Softworks,565321,2016
5.99,DL Softworks,565321,2016
5.99,DL Softworks,565321,2016
3.99,Nikolay Novikov,539350,2016
3.99,Nikolay Novikov,539350,2016
3.99,Nikolay Novikov,539350,2016
9.99,Grandma Studios,564450,2016
9.99,Grandma Studios,564450,2016
0.0,Watercress Studios,458760,2016
4.99,Demon Sword Games,563570,2017
4.99,Demon Sword Games,563570,2017
4.99,Demon Sword Games,563570,2017
4.99,Demon Sword Games,563570,2017
29.99,"Avalanche Software,Heavy Iron Studios",541640,2016
29.99,"Avalanche Software,Heavy Iron Studios",541640,2016
29.99,"Avalanche Software,Heavy Iron Studios",541670,2016
29.99,"Avalanche Software,Heavy Iron Studios",541670,2016
3.99,Warfare Studios,552580,2016
3.99,Warfare Studios,552580,2016
3.99,Warfare Studios,552580,2016
3.99,Warfare Studios,552580,2016
3.99,Warfare Studios,552580,2016
29.99,"Avalanche Software,Heavy Iron Studios",541660,2016
29.99,"Avalanche Software,Heavy Iron Studios",541660,2016
34.99,blank-note &amp; Frontwing,554290,2016
0.99,Rootify,568590,2016
0.99,Rootify,568590,2016
0.99,Rootify,568590,2016
0.99,Rootify,568700,2016
0.99,Rootify,568700,2016
0.99,Rootify,568700,2016
4.99,Aggroblakh,563750,2016
4.99,Aggroblakh,563750,2016
4.99,Aggroblakh,563750,2016
6.99,OrangeGames,491670,2016
12.99,GameHouse,540780,2016
12.99,GameHouse,540780,2016
12.99,GameHouse,540780,2016
6.99,Digital Future Lab,559250,2016
6.99,Digital Future Lab,559250,2016
6.99,Digital Future Lab,559250,2016
6.99,Digital Future Lab,559250,2016
9.99,Boolat Entertainment,565100,2016
9.99,Boolat Entertainment,565100,2016
4.99,Dreamwalker Games,510550,2016
17.99,ManaVoid Entertainment Inc.,391280,2016
17.99,ManaVoid Entertainment Inc.,391280,2016
17.99,ManaVoid Entertainment Inc.,391280,2016
17.99,ManaVoid Entertainment Inc.,391280,2016
17.99,ManaVoid Entertainment Inc.,391280,2016
9.99,"Quantum Realm Games,Broken Circle Studios",453870,2017
9.99,"Quantum Realm Games,Broken Circle Studios",453870,2017
9.99,"Quantum Realm Games,Broken Circle Studios",453870,2017
0.0,"Far East War Development Team,Relic",547180,2013
0.0,"Far East War Development Team,Relic",547180,2013
0.0,"Far East War Development Team,Relic",547180,2013
9.99,Zeiva Inc,545400,2016
9.99,Zeiva Inc,545400,2016
9.99,Zeiva Inc,545400,2016
14.99,Krome Studios,411960,2016
14.99,Krome Studios,411960,2016
14.99,Krome Studios,411960,2016
4.99,Tatyana Murzina,566220,2016
4.99,Tatyana Murzina,566220,2016
4.99,Tatyana Murzina,566220,2016
0.0,Pipeworks Studio,384180,2016
0.0,Pipeworks Studio,384180,2016
0.0,Pipeworks Studio,384180,2016
0.0,Pipeworks Studio,384180,2016
15.99,Play One Game Studio,556680,2018
15.99,Play One Game Studio,556680,2018
15.99,Play One Game Studio,556680,2018
15.99,Play One Game Studio,556680,2018
4.99,oophok,496540,2016
4.99,oophok,496540,2016
4.99,oophok,496540,2016
9.99,studio wasp,566710,2016
4.99,galanti,558641,2016
4.99,galanti,558641,2016
4.99,galanti,558641,2016
7.99,A.Y.std,568570,2016
7.99,A.Y.std,568570,2016
7.99,A.Y.std,568570,2016
7.99,A.Y.std,568570,2016
7.99,A.Y.std,568570,2016
7.99,A.Y.std,568570,2016
12.99,Fabrik Games Ltd,533010,2016
12.99,Fabrik Games Ltd,533010,2016
4.99,"G-STYLE Co,. Ltd.",558030,2016
4.99,"G-STYLE Co,. Ltd.",558030,2016
2.99,Dean Ashford,568150,2016
2.99,Dean Ashford,568150,2016
2.99,Dean Ashford,568150,2016
2.99,Dean Ashford,568150,2016
0.0,Viking Tao,423890,2016
0.0,Viking Tao,423890,2016
0.0,Viking Tao,423890,2016
0.0,Viking Tao,423890,2016
0.0,Viking Tao,423890,2016
19.99,Incandescent Games,290020,2017
19.99,Incandescent Games,290020,2017
6.99,GoldenGod Games,529130,2016
6.99,GoldenGod Games,529130,2016
6.99,GoldenGod Games,529130,2016
6.99,GoldenGod Games,529130,2016
2.99,Badim,495570,2016
2.99,Badim,495570,2016
2.99,Badim,495570,2016
9.99,Little Cat Feet,420530,2016
9.99,Little Cat Feet,420530,2016
9.99,Little Cat Feet,420530,2016
4.99,Seragam,552780,2016
4.99,Seragam,552780,2016
0.99,CharlieH,533150,2016
0.99,CharlieH,533150,2016
0.99,CharlieH,533150,2016
19.99,Romantic Railroads,376976,2016
0.0,"Mario von Rickenbach,Etter Studio,Tale of Tales,Cardboard Computer,Pol Clarissou,Katie Rose Pipkin,Santa Ragione",538880,2016
6.99,FIVE-BN GAMES,528120,2016
6.99,FIVE-BN GAMES,528120,2016
0.99,"Xitilon,Esdeer",566760,2016
0.99,"Xitilon,Esdeer",566760,2016
2.99,Abstractive Works,533180,2016
2.99,Abstractive Works,533180,2016
12.99,Super Icon Ltd,486130,2016
12.99,Super Icon Ltd,486130,2016
9.99,HexWar Games,540150,2016
5.99,Marsbound,329340,2016
5.99,Marsbound,329340,2016
5.99,Diagrammet AB,552130,2016
5.99,Diagrammet AB,552130,2016
5.99,Diagrammet AB,552130,2016
5.99,Diagrammet AB,552130,2016
0.0,Marsbound,566340,2016
0.0,Marsbound,566340,2016
9.99,Blam! Games,564090,2016
9.99,Blam! Games,564090,2016
1.99,Blue Wizard Digital,559670,2016
1.99,Blue Wizard Digital,559670,2016
1.99,Blue Wizard Digital,559670,2016
19.99,Other Ocean Interactive,480650,2016
4.99,Other Ocean Interactive,523500,2016
4.99,Other Ocean Interactive,523501,2016
4.99,Other Ocean Interactive,523503,2016
4.99,Other Ocean Interactive,523502,2016
4.99,Other Ocean Interactive,523504,2016
12.99,Hex Entertainment,564840,2016
12.99,Hex Entertainment,564840,2016
12.99,Hex Entertainment,564840,2016
12.99,Hex Entertainment,564840,2016
0.0,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)",551821,2016
0.0,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)",551821,2016
0.0,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)",551820,2016
0.0,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)",551820,2016
0.99,Flynns Arcade,493700,2016
0.99,Flynns Arcade,493700,2016
0.99,Flynns Arcade,493700,2016
7.99,Lost Decade Games,549740,2016
7.99,Lost Decade Games,549740,2016
7.99,Lost Decade Games,549740,2016
6.99,08 Games,462620,2016
6.99,08 Games,462620,2016
4.99,Caravel Games,422201,2016
4.99,Caravel Games,422201,2016
4.99,Caravel Games,422201,2016
3.99,Choice of Games,558410,2016
3.99,Choice of Games,558410,2016
3.99,Choice of Games,558410,2016
29.99,EXAMU,482450,2016
9.99,WINGED SAKURA GAMES,470300,2016
9.99,WINGED SAKURA GAMES,470300,2016
0.99,Daniel McFarline,496120,2012
0.99,Daniel McFarline,496120,2012
0.99,Daniel McFarline,496120,2012
4.99,WINGED SAKURA GAMES,563670,2016
4.99,WINGED SAKURA GAMES,563670,2016
6.99,"Ladomu,Angels Blue Digital Entertainment,DigitalEZ",546080,2016
6.99,"Ladomu,Angels Blue Digital Entertainment,DigitalEZ",546080,2016
6.99,"Ladomu,Angels Blue Digital Entertainment,DigitalEZ",546080,2016
6.99,"Ladomu,Angels Blue Digital Entertainment,DigitalEZ",546080,2016
0.0,Koya Game,563720,2016
0.0,Koya Game,563720,2016
0.0,Koya Game,563720,2016
4.99,Other Ocean Interactive,523505,2016
4.99,Other Ocean Interactive,523507,2016
4.99,Other Ocean Interactive,523508,2016
4.99,Other Ocean Interactive,523510,2016
4.99,Other Ocean Interactive,523506,2016
4.99,Other Ocean Interactive,523521,2016
4.99,Other Ocean Interactive,523511,2016
9.99,Skyhook Games,448183,2016
19.99,Toposim,536543,2016
14.99,Toposim,536546,2016
4.99,Far Mills,544650,2016
4.99,Far Mills,544650,2016
29.99,oneoreight,494600,2016
29.99,oneoreight,494600,2016
9.99,bumblebee,535700,2016
9.99,bumblebee,535700,2016
9.99,bumblebee,535700,2016
9.99,bumblebee,535700,2016
3.99,"Longsword Studios, Inc.",549660,2016
3.99,"Longsword Studios, Inc.",549660,2016
0.99,DarkLight,545370,2016
0.99,DarkLight,545370,2016
0.0,FantaBlade Network,564180,2016
0.0,FantaBlade Network,564180,2016
0.0,FantaBlade Network,564180,2016
0.0,FantaBlade Network,564180,2016
0.99,Spectrum Games,556110,2016
0.99,Spectrum Games,556110,2016
0.99,Spectrum Games,556110,2016
4.99,DIGIDICED,528250,2016
4.99,DIGIDICED,528250,2016
4.99,DIGIDICED,528250,2016
11.99,Buka Game Studio,540330,2016
11.99,Buka Game Studio,540330,2016
11.99,Buka Game Studio,540330,2016
0.0,Buka Game Studio,513560,2016
0.0,Buka Game Studio,513560,2016
0.0,Buka Game Studio,513560,2016
0.99,Egor Magurin,564300,2016
0.99,Egor Magurin,564300,2016
2.99,Vidas Salavejus,566330,2016
2.99,Vidas Salavejus,566330,2016
2.99,Vidas Salavejus,566330,2016
2.99,Vidas Salavejus,566330,2016
2.99,Vidas Salavejus,566330,2016
8.99,Warfare Studios,523900,2016
8.99,Warfare Studios,523900,2016
8.99,Warfare Studios,523900,2016
8.99,Warfare Studios,523900,2016
2.99,KirUn,552160,2016
2.99,KirUn,552160,2016
2.99,KirUn,552160,2016
15.99,"Storm Isle Productions,Longshot Studios LLC,Polywickstudio",355490,2016
15.99,"Storm Isle Productions,Longshot Studios LLC,Polywickstudio",355490,2016
15.99,"Storm Isle Productions,Longshot Studios LLC,Polywickstudio",355490,2016
9.99,Square Enix Montréal,540840,2016
0.0,Léo-Games,563400,2016
0.0,Léo-Games,563400,2016
0.0,Léo-Games,563400,2016
4.99,Giant Goblin Studio,558440,2016
4.99,Giant Goblin Studio,558440,2016
4.99,Giant Goblin Studio,558440,2016
4.99,"G-STYLE Co,. Ltd.",558020,2016
4.99,"G-STYLE Co,. Ltd.",558020,2016
2.99,Dharker Studio,549113,2016
2.99,Dharker Studio,549113,2016
2.99,Dharker Studio,549113,2016
0.0,astragon Entertainment GmbH,444360,2016
17.99,SCS Software,531130,2016
17.99,SCS Software,531130,2016
4.99,Joint Custody,507060,2016
4.99,Joint Custody,507060,2016
4.99,Joint Custody,507060,2016
1.99,Daniil Hasanov,543780,2016
1.99,Daniil Hasanov,543780,2016
1.99,Daniil Hasanov,543780,2016
19.99,Silver Lemur Games,446000,2016
19.99,Silver Lemur Games,446000,2016
19.99,Silver Lemur Games,446000,2016
0.99,Quiet River,562220,2016
0.99,Quiet River,562220,2016
5.99,Riff Studios,370060,2016
5.99,Riff Studios,370060,2016
5.99,Riff Studios,370060,2016
5.99,Riff Studios,370060,2016
5.99,Riff Studios,370060,2016
0.0,A. Hagen,563430,2016
4.99,Independent Arts Software GmbH,535680,2016
4.99,Independent Arts Software GmbH,535680,2016
4.99,Independent Arts Software GmbH,535680,2016
4.99,Independent Arts Software GmbH,535680,2016
5.99,Rail Slave Games,376480,2016
5.99,Rail Slave Games,376480,2016
5.99,Rail Slave Games,376480,2016
59.99,Belsimtek,411894,2016
4.99,BetaDwarf,489520,2016
4.99,BetaDwarf,489520,2016
4.99,BetaDwarf,489520,2016
4.99,BetaDwarf,489520,2016
4.99,Caravel Games,422192,2016
4.99,Caravel Games,422192,2016
4.99,Caravel Games,422192,2016
0.99,Robert Alvarez,555710,2016
0.99,Robert Alvarez,555710,2016
0.99,Robert Alvarez,555710,2016
0.99,"Alexey Khazov,Cristian Ionescu,Lars van Dorenvanck,Brandon van Doorn,Joran Vergoessen,Admir Leka",513620,2016
0.99,"Alexey Khazov,Cristian Ionescu,Lars van Dorenvanck,Brandon van Doorn,Joran Vergoessen,Admir Leka",513620,2016
0.99,"Alexey Khazov,Cristian Ionescu,Lars van Dorenvanck,Brandon van Doorn,Joran Vergoessen,Admir Leka",513620,2016
10.0,KING Art,545070,2016
4.99,DL Softworks,565320,2016
4.99,DL Softworks,565320,2016
4.99,DL Softworks,565320,2016
4.99,DL Softworks,565320,2016
4.99,DL Softworks,565320,2016
4.99,DL Softworks,565320,2016
2.99,Blunt Games,556130,2016
2.99,Blunt Games,556130,2016
9.99,N-Fusion Interactive,514150,2003
9.99,Clone Corps,542910,2016
9.99,Clone Corps,542910,2016
9.99,Clone Corps,542910,2016
7.99,Ibrahim Indra Baskara,559350,2016
7.99,Ibrahim Indra Baskara,559350,2016
7.99,Ibrahim Indra Baskara,559350,2016
7.99,Ibrahim Indra Baskara,559350,2016
4.99,Alice &amp; Smith,449730,2016
4.99,Alice &amp; Smith,449730,2016
4.99,Alice &amp; Smith,449730,2016
4.99,Alice &amp; Smith,449730,2016
0.0,Lord_Loej,547010,2016
0.0,Lord_Loej,547010,2016
0.0,Lord_Loej,547010,2016
0.99,Lord_Loej,547030,2016
0.99,Lord_Loej,547030,2016
0.99,Lord_Loej,547030,2016
4.99,argagonky,539980,2016
4.99,argagonky,539980,2016
4.99,argagonky,539980,2016
4.99,argagonky,539980,2016
0.99,Achpile,563180,2016
0.99,Achpile,563180,2016
2.99,DyingCat,561340,2016
2.99,DyingCat,561340,2016
2.99,DyingCat,561340,2016
7.99,Oliver Boyce,497080,2016
7.99,Oliver Boyce,497080,2016
7.99,Oliver Boyce,497080,2016
4.99,Caravel Games,422191,2016
4.99,Caravel Games,422191,2016
4.99,Caravel Games,422191,2016
19.99,"Ubisoft Annecy,Ubisoft Montpellier,Ubisoft Kiev",564360,2016
19.99,"Ubisoft Annecy,Ubisoft Montpellier,Ubisoft Kiev",564360,2016
0.99,SCS Software,540720,2016
0.99,SCS Software,540720,2016
0.99,SCS Software,540721,2016
0.99,SCS Software,540721,2016
0.0,Playsport Games,551810,2016
0.0,Playsport Games,551810,2016
0.0,Playsport Games,551810,2016
0.0,Playsport Games,551810,2016
9.99,Brave Giant LTD,527420,2016
9.99,Brave Giant LTD,527420,2016
9.99,"Mad Capacity,LREVG",423870,2016
9.99,"Mad Capacity,LREVG",423870,2016
9.99,"Mad Capacity,LREVG",423870,2016
4.99,DevilishGames,391600,2016
4.99,DevilishGames,391600,2016
4.99,DevilishGames,391600,2016
6.99,Interactive Productline Team,446850,2016
6.99,Interactive Productline Team,446850,2016
6.99,Interactive Productline Team,446850,2016
6.99,Interactive Productline Team,446850,2016
6.99,Interactive Productline Team,446850,2016
6.99,Interactive Productline Team,446850,2016
5.99,Choice of Games,557700,2016
5.99,Choice of Games,557700,2016
5.99,Choice of Games,557700,2016
10.99,Hut 90,530130,2016
10.99,Hut 90,530130,2016
10.99,Hut 90,530130,2016
10.99,Hut 90,530130,2016
9.99,NGD Studios,558301,2016
9.99,NGD Studios,558302,2016
9.99,NGD Studios,558300,2016
19.99,Finish Line Games,284240,2016
19.99,Finish Line Games,284240,2016
0.99,Brzezinski,549810,2016
5.99,TestTubeGames,521300,2015
5.99,TestTubeGames,521300,2015
5.99,TestTubeGames,521300,2015
79.99,Clickteam,267655,2016
79.99,Clickteam,267655,2016
79.99,Clickteam,267655,2016
79.99,Clickteam,267655,2016
2.99,Hyper Hippo Games,535980,2016
6.99,Eric Billingsley,548110,2011
6.99,Eric Billingsley,548110,2011
4.99,Vidas Salavejus,563910,2016
4.99,Vidas Salavejus,563910,2016
4.99,Vidas Salavejus,563910,2016
4.99,Vidas Salavejus,563910,2016
4.99,Vidas Salavejus,563910,2016
3.99,Just1337 Studio,556870,2016
3.99,Just1337 Studio,556870,2016
3.99,Just1337 Studio,556870,2016
3.99,Just1337 Studio,556870,2016
2.99,KishMish Games,533120,2016
2.99,KishMish Games,533120,2016
2.99,KishMish Games,533120,2016
2.99,KishMish Games,533120,2016
2.99,KishMish Games,533120,2016
1.99,ColloseusX,556160,2016
1.99,ColloseusX,556160,2016
1.99,ColloseusX,556160,2016
9.99,Machine1357,562690,2016
9.99,Machine1357,562690,2016
9.99,Machine1357,562690,2016
4.99,PolarityFlow,553780,2016
4.99,PolarityFlow,553780,2016
4.99,PolarityFlow,553780,2016
0.0,Woolf,557780,2016
0.0,Woolf,557780,2016
0.0,Woolf,557780,2016
0.99,Jamie Cunningham,509450,2016
0.99,Jamie Cunningham,509450,2016
1.99,Smit Parmar,551670,2016
1.99,Smit Parmar,551670,2016
9.99,"Stone Pixel Games, LLC.",411520,2016
9.99,"Stone Pixel Games, LLC.",411520,2016
9.99,"Stone Pixel Games, LLC.",411520,2016
9.99,"Stone Pixel Games, LLC.",411520,2016
9.99,"Stone Pixel Games, LLC.",411520,2016
10.99,Coffee Addict Studio,513370,2016
10.99,Coffee Addict Studio,513370,2016
10.99,Coffee Addict Studio,513370,2016
10.99,Coffee Addict Studio,513370,2016
0.99,Creobit,515950,2016
0.99,Creobit,515950,2016
0.99,Creobit,515950,2016
0.99,Creobit,552020,2016
0.99,Creobit,552020,2016
10.99,Dovetail Games,448184,2016
4.99,Flamy Frog Interactive,527350,2016
4.99,Flamy Frog Interactive,527350,2016
2.99,Atypical Games,307940,2016
2.99,Atypical Games,307940,2016
2.99,Atypical Games,307940,2016
4.99,Matrix Trains,448207,2016
1.99,Puuba,558290,2016
1.99,Puuba,558290,2016
1.99,Puuba,558290,2016
0.0,MindArk PE AB,532800,2016
0.0,MindArk PE AB,532800,2016
0.0,MindArk PE AB,532800,2016
0.99,"SnowFlame,Back To Basics Gaming",533810,2016
0.99,"SnowFlame,Back To Basics Gaming",533810,2016
4.99,Ubisoft,525012,2016
4.99,Ubisoft,525012,2016
6.99,Ubisoft,525015,2016
6.99,Ubisoft,525015,2016
6.99,Ubisoft,525018,2016
6.99,Ubisoft,525018,2016
4.99,Ubisoft,525033,2016
4.99,Ubisoft,525033,2016
6.99,Ubisoft,525035,2016
6.99,Ubisoft,525035,2016
19.99,Ubisoft,558390,2016
19.99,Ubisoft,558390,2016
2.99,Ubisoft,525037,2016
2.99,Ubisoft,525037,2016
0.99,GamersHype Productions,562790,2016
0.99,GamersHype Productions,562790,2016
0.99,GamersHype Productions,562790,2016
0.99,GamersHype Productions,562790,2016
0.99,GamersHype Productions,562790,2016
4.99,Silverline Studios,507440,2016
4.99,Silverline Studios,507440,2016
4.99,Silverline Studios,507440,2016
9.99,Friendly Cactus,559970,2016
9.99,Friendly Cactus,559970,2016
0.99,Silverline Studios,541810,2016
0.99,Silverline Studios,541810,2016
0.99,Silverline Studios,541810,2016
4.99,Duplicator Studio,560570,2016
4.99,Duplicator Studio,560570,2016
9.99,Checkmark Games,469710,2016
9.99,Checkmark Games,469710,2016
24.99,Zadbox Entertainment,512790,2016
24.99,Zadbox Entertainment,512790,2016
3.99,"Mad Hunter Studio,EHTechnology",558610,2016
3.99,"Mad Hunter Studio,EHTechnology",558610,2016
3.99,"Mad Hunter Studio,EHTechnology",558610,2016
0.0,SOFTON ENTERTAINMENT,548290,2016
0.0,SOFTON ENTERTAINMENT,548290,2016
0.0,SOFTON ENTERTAINMENT,548290,2016
4.99,Red Matter Studio,556070,2016
4.99,Red Matter Studio,556070,2016
4.99,Red Matter Studio,556070,2016
9.99,"KADOKAWA,Yoji Ojima",558762,2016
9.99,"KADOKAWA,Yoji Ojima",558762,2016
0.99,Alpha Wave Entertainment,538370,2016
0.99,Alpha Wave Entertainment,538370,2016
0.99,Alpha Wave Entertainment,538370,2016
14.99,www.fishermangamedev.com,559340,2016
14.99,www.fishermangamedev.com,559340,2016
14.99,www.fishermangamedev.com,559340,2016
14.99,www.fishermangamedev.com,559340,2016
9.99,"KADOKAWA,Yoji Ojima",558761,2016
9.99,"KADOKAWA,Yoji Ojima",558761,2016
9.99,"KADOKAWA,Yoji Ojima",558760,2016
9.99,"KADOKAWA,Yoji Ojima",558760,2016
2.99,Green Sawdust,561720,2016
4.99,DDD Wares,528190,2016
4.99,DDD Wares,528190,2016
9.99,Konami Digital Entertainment,437233,2016
9.99,Konami Digital Entertainment,437233,2016
4.99,Q-Cumber Factory,552610,2016
4.99,Q-Cumber Factory,552610,2016
4.99,Q-Cumber Factory,552610,2016
1.0,Slavitica,553610,2016
1.0,Slavitica,553610,2016
1.0,Slavitica,553610,2016
1.0,Slavitica,553610,2016
5.99,"CAVE Interactive CO.,LTD.",550382,2016
4.99,Suminell Studios,434750,2016
4.99,Suminell Studios,434750,2016
3.99,Tall Story Studios,561130,2016
3.99,Tall Story Studios,561130,2016
3.99,Tall Story Studios,561130,2016
3.99,Tall Story Studios,561130,2016
3.99,Tall Story Studios,561130,2016
0.0,studio wasp,537130,2014
11.99,Plexagon Studios,535840,2016
